champion,win_rate,kda_enhanced,efficiency_score,impact_score,dataset_type,season,patch,has_blue_team,has_red_team,teams_balanced,player,kda,player_efficiency,kill_participation,economic_impact,id 
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1261
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1262
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1263
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1264
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1265
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1266
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1267
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1268
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1269
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1270
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1271
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1272
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1273
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1274
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1275
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1276
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1277
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1278
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1279
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1280
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1281
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1282
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1283
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1284
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1285
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1286
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1287
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1288
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1289
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1290
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1291
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1292
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1293
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1294
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1295
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1296
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1297
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1298
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1299
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1300
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1301
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1302
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1303
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1304
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1305
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1306
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1307
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1308
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1309
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1310
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1311
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1312
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1313
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1314
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1315
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1316
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1317
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1318
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1319
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1320
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1321
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1322
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1323
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1324
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1325
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1326
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1327
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1328
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1329
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1330
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1331
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1332
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1333
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1334
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1335
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1336
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1337
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1338
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1339
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1340
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1341
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1342
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1343
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1344
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1345
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1346
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1347
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1348
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1349
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1350
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1351
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1352
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1353
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1354
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1355
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1356
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1357
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1358
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1359
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1360
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1361
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1362
,,,,,match,10.0,10.19,1.0,1.0,1.0,,,,,,1363
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1364
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1365
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1366
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1367
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1368
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1369
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1370
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1371
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1372
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1373
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1374
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1375
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1376
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1377
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1378
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1379
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1380
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1381
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1382
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1383
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1384
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1385
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1386
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1387
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1388
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1389
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1390
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1391
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1392
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1393
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1394
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1395
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1396
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1397
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1398
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1399
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1400
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1401
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1402
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1403
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1404
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1405
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1406
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1407
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1408
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1409
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1410
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1411
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1412
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1413
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1414
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1415
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1416
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1417
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1418
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1419
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1420
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1421
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1422
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1423
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1424
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1425
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1426
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1427
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1428
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1429
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1430
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1431
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1432
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1433
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1434
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1435
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1436
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1437
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1438
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1439
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1440
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1441
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1442
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1443
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1444
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1445
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1446
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1447
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1448
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1449
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1450
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1451
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1452
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1453
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1454
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1455
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1456
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1457
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1458
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1459
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1460
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1461
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1462
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1463
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1464
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1465
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1466
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1467
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1468
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1469
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1470
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1471
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1472
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1473
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1474
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1475
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1476
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1477
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1478
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1479
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1480
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1481
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1482
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1483
,,,,,match,11.0,11.19,1.0,1.0,1.0,,,,,,1484
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1485
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1486
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1487
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1488
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1489
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1490
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1491
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1492
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1493
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1494
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1495
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1496
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1497
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1498
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1499
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1500
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1501
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1502
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1503
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1504
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1505
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1506
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1507
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1508
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1509
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1510
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1511
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1512
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1513
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1514
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1515
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1516
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1517
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1518
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1519
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1520
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1521
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1522
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1523
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1524
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1525
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1526
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1527
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1528
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1529
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1530
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1531
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1532
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1533
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1534
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1535
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1536
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1537
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1538
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1539
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1540
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1541
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1542
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1543
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1544
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1545
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1546
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1547
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1548
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1549
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1550
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1551
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1552
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1553
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1554
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1555
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1556
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1557
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1558
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1559
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1560
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1561
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1562
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1563
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1564
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1565
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1566
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1567
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1568
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1569
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1570
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1571
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1572
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1573
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1574
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1575
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1576
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1577
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1578
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1579
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1580
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1581
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1582
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1583
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1584
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1585
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1586
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1587
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1588
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1589
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1590
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1591
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1592
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1593
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1594
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1595
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1596
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1597
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1598
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1599
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1600
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1601
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1602
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1603
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1604
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1605
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1606
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1607
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1608
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1609
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1610
,,,,,match,12.0,12.18,1.0,1.0,1.0,,,,,,1611
,,,,,player,,,,,,Kujaa,3.3255813953488373,23.27906976744186,0.7688172043010753,7.8,1612
,,,,,player,,,,,,Linak,2.631284916201117,18.41899441340782,0.7246153846153847,10.3,1613
,,,,,player,,,,,,MoMa,3.5454545454545454,24.818181818181817,0.78,12.1,1614
,,,,,player,,,,,,sOAZ,3.7945205479452055,26.56164383561644,0.7914285714285715,11.6,1615
,,,,,player,,,,,,YellOwStaR,2.7446153846153845,19.21230769230769,0.7329498767460969,13.2,1616
,,,,,player,,,,,,bigfatlp,3.132,9.396,0.7579864472410455,9.8,1617
,,,,,player,,,,,,Chauster,3.395209580838324,10.185628742514972,0.7724795640326976,10.4,1618
,,,,,player,,,,,,Elementz,3.145922746781116,9.437768240343347,0.7587991718426501,7.1,1619
,,,,,player,,,,,,HotshotGG,2.119850187265918,6.359550561797754,0.6794717887154862,9.7,1620
,,,,,player,,,,,,Saintvicious,2.808988764044944,8.426966292134832,0.7374631268436578,9.2,1621
,,,,,player,,,,,,Dan Dinh,3.292746113989637,9.878238341968911,0.7670488835244418,10.4,1622
,,,,,player,,,,,,Doublelift,3.12536443148688,9.37609329446064,0.7575971731448762,9.0,1623
,,,,,player,,,,,,Dyrus,4.428044280442805,13.284132841328416,0.8157715839564922,10.9,1624
,,,,,player,,,,,,Salce,3.350404312668464,10.051212938005392,0.7701363073110284,12.7,1625
,,,,,player,,,,,,Westrice,2.518046709129512,7.554140127388535,0.7157513578756789,13.0,1626
,,,,,player,,,,,,Cyanide,5.228571428571428,41.82857142857142,0.8394495412844036,10.3,1627
,,,,,player,,,,,,Lamia,6.543956043956044,52.35164835164835,0.8674435542607429,13.1,1628
,,,,,player,,,,,,Mellisan,5.961722488038278,47.69377990430623,0.8563573883161513,8.4,1629
,,,,,player,,,,,,Shushei,6.325991189427312,50.6079295154185,0.8634996993385449,12.9,1630
,,,,,player,,,,,,xPeke,3.7217630853994494,26.052341597796147,0.7882147024504085,12.8,1631
,,,,,player,,,,,,wewillfailer,1.78372591006424,1.78372591006424,0.6407692307692308,9.6,1632
,,,,,player,,,,,,Axion,3.150214592274678,3.150214592274678,0.7590486039296794,10.4,1633
,,,,,player,,,,,,Radeon6870,1.5566666666666666,1.5566666666666666,0.6088657105606258,8.1,1634
,,,,,player,,,,,,Vech,2.575107296137339,2.575107296137339,0.7202881152460985,12.2,1635
,,,,,player,,,,,,d4rkness,1.89,1.89,0.6539792387543253,11.9,1636
,,,,,player,,,,,,iNtrigueD,2.67,2.67,0.7275204359673024,7.7,1637
,,,,,player,,,,,,CandyPanda,1.5714285714285712,1.5714285714285712,0.611111111111111,11.3,1638
,,,,,player,,,,,,Kev1n,1.3076923076923077,1.3076923076923077,0.5666666666666667,9.2,1639
,,,,,player,,,,,,Nyph,2.2142857142857144,2.2142857142857144,0.6888888888888889,7.3,1640
,,,,,player,,,,,,Reyk,1.4,1.4,0.5833333333333334,7.8,1641
,,,,,player,,,,,,Zylor,1.1304347826086958,1.1304347826086958,0.5306122448979592,7.2,1642
,,,,,player,,,,,,iddo,1.5,0.0,0.6,6.2,1643
,,,,,player,,,,,,vy,1.99625468164794,0.0,0.66625,6.3,1644
